date,code,close,volumn,return,change,marketcap
2019-03-08,600897,22.63,22768,-3.58,-0.84,68.85
2019-03-11,600897,23.09,19389,2.03,0.46,68.85
2019-03-12,600897,23.24,25807,0.65,0.15,68.85
2019-03-13,600897,23.2,18785,-0.17,-0.04,68.85
2019-03-14,600897,22.91,12587,-1.25,-0.29,68.23
2019-03-15,600897,23.04,13629,0.57,0.13,68.23
2019-03-18,600897,23.76,26873,3.13,0.72,68.23
2019-03-19,600897,24.1,33948,1.43,0.34,68.23
2019-03-20,600897,23.71,20831,-1.62,-0.39,68.23
2019-03-21,600897,23.6,23698,-0.46,-0.11,68.23
2019-03-22,600897,24.05,26293,1.91,0.45,68.23
2019-03-25,600897,23.47,21378,-2.41,-0.58,68.23
2019-03-26,600897,23.5,20408,0.13,0.03,68.23
2019-03-27,600897,23.36,17169,-0.6,-0.14,68.23
2019-03-28,600897,23.2,17217,-0.68,-0.16,68.23
2019-03-29,600897,24.02,39773,3.53,0.82,68.23
2019-04-01,600897,24.27,37755,1.04,0.25,68.23
2019-04-02,600897,23.9,25258,-1.52,-0.37,68.23
2019-04-03,600897,23.99,19272,0.38,0.09,68.23
2019-04-04,600897,24.86,76326,3.63,0.87,68.23
2019-04-08,600897,24.06,49053,-3.22,-0.8,68.23
2019-04-09,600897,24.4,26007,1.41,0.34,68.23
2019-04-10,600897,24.7,25253,1.23,0.3,68.23
2019-04-11,600897,24.95,36258,1.01,0.25,68.23
2019-04-12,600897,24.41,26081,-2.16,-0.54,68.23
2019-04-15,600897,24.29,20087,-0.49,-0.12,68.23
2019-04-16,600897,24.39,20072,0.41,0.1,68.23
2019-04-17,600897,25.06,43521,2.75,0.67,74.63
2019-04-18,600897,24.88,43569,-0.72,-0.18,74.63
2019-04-19,600897,24.6,29996,-1.13,-0.28,74.63
2019-04-22,600897,24.23,18681,-1.5,-0.37,74.63
2019-04-23,600897,24.29,15885,0.25,0.06,74.63
2019-04-24,600897,24.04,20764,-1.03,-0.25,74.63
2019-04-25,600897,23.42,21522,-2.58,-0.62,74.63
2019-04-26,600897,23.71,18657,1.24,0.29,74.63
2019-04-29,600897,24.5,44019,3.33,0.79,74.63
2019-04-30,600897,24.83,24332,1.35,0.33,74.63
2019-05-06,600897,23.03,38969,-7.25,-1.8,74.63
2019-05-07,600897,23.28,22868,1.09,0.25,74.63
2019-05-08,600897,23.7,19300,1.8,0.42,74.63
2019-05-09,600897,23.46,15147,-1.01,-0.24,74.63
2019-05-10,600897,24,24262,2.3,0.54,74.63
2019-05-13,600897,24.02,14678,0.08,0.02,74.63
2019-05-14,600897,23.91,15089,-0.46,-0.11,74.63
2019-05-15,600897,24.29,20707,1.59,0.38,74.63
2019-05-16,600897,24.72,19622,1.77,0.43,74.63
2019-05-17,600897,24.26,23144,-1.86,-0.46,74.63
2019-05-20,600897,23.72,27522,-2.23,-0.54,74.63
2019-05-21,600897,23.82,20886,0.42,0.1,70.94
2019-05-22,600897,23.73,14012,-0.38,-0.09,70.94
2019-05-23,600897,23.22,18550,-2.15,-0.51,70.94
2019-05-24,600897,22.94,14368,-1.21,-0.28,70.94
2019-05-27,600897,23.22,16464,1.22,0.28,70.94
2019-05-28,600897,23.27,12023,0.22,0.05,70.94
2019-05-29,600897,23.43,9873,0.69,0.16,70.94
2019-05-30,600897,23.55,12030,0.51,0.12,70.94
2019-05-31,600897,23.69,9885,0.59,0.14,70.94
2019-06-03,600897,23.56,7729,-0.55,-0.13,70.94
2019-06-04,600897,23.46,9100,-0.42,-0.1,70.94
2019-06-05,600897,23.6,9073,0.6,0.14,70.94
2019-06-06,600897,23.66,13470,0.25,0.06,70.94
2019-06-10,600897,24.07,14516,1.73,0.41,70.94
2019-06-11,600897,24.42,21566,1.45,0.35,70.94
2019-06-12,600897,24.58,19022,0.66,0.16,70.94
2019-06-13,600897,24.59,11042,0.04,0.01,70.94
2019-06-14,600897,24.49,11225,-0.41,-0.1,70.94
2019-06-17,600897,24.8,12634,1.27,0.31,70.94
2019-06-18,600897,24.71,9751,-0.36,-0.09,70.94
2019-06-19,600897,24.94,16648,0.93,0.23,70.94
2019-06-20,600897,25.28,29919,1.36,0.34,70.94
2019-06-21,600897,25.53,23686,0.99,0.25,70.94
2019-06-24,600897,25.8,15263,1.06,0.27,76.83
2019-06-25,600897,25.85,19483,0.19,0.05,76.83
2019-06-26,600897,25.65,15702,-0.77,-0.2,76.83
2019-06-27,600897,25.62,26314,-0.12,-0.03,76.83
2019-06-28,600897,24.11,20101,-5.89,-1.51,76.83
2019-07-01,600897,24.5,25420,1.62,0.39,76.83
2019-07-02,600897,25.18,31456,2.78,0.68,76.83
2019-07-03,600897,24.41,30238,-3.06,-0.77,76.83
2019-07-04,600897,24.17,17340,-0.98,-0.24,76.83
2019-07-05,600897,24.58,16830,1.7,0.41,76.83
2019-07-08,600897,23.86,12772,-2.93,-0.72,76.83
2019-07-09,600897,23.65,10190,-0.88,-0.21,76.83
2019-07-10,600897,23.65,8736,0,0,76.83
2019-07-11,600897,23.5,11164,-0.63,-0.15,69.99
2019-07-12,600897,23.55,8748,0.21,0.05,69.99
2019-07-15,600897,23.72,10818,0.72,0.17,69.99
2019-07-16,600897,23.43,9898,-1.22,-0.29,69.99
2019-07-17,600897,23.46,8528,0.13,0.03,69.99
2019-07-18,600897,23.17,7684,-1.24,-0.29,69.99
2019-07-19,600897,23.19,7928,0.09,0.02,69.99
2019-07-22,600897,22.73,14122,-1.98,-0.46,69.99
2019-07-23,600897,23.1,11652,1.63,0.37,69.99
2019-07-24,600897,23.37,8019,1.17,0.27,69.99
2019-07-25,600897,23.44,7878,0.3,0.07,69.99
2019-07-26,600897,23.5,10224,0.26,0.06,69.99
2019-07-29,600897,23.41,16924,-0.38,-0.09,69.99
2019-07-30,600897,23.62,9629,0.9,0.21,69.99
2019-07-31,600897,23.54,7137,-0.34,-0.08,69.99
2019-08-01,600897,22.93,21894,-2.59,-0.61,69.99
2019-08-02,600897,22.57,21635,-1.57,-0.36,69.99
2019-08-05,600897,21.74,25060,-3.68,-0.83,69.99
2019-08-06,600897,21.1,18555,-2.94,-0.64,69.99
2019-08-07,600897,21.18,9293,0.38,0.08,69.99
2019-08-08,600897,21.38,8514,0.94,0.2,69.99
2019-08-09,600897,21.43,10218,0.23,0.05,69.99
2019-08-12,600897,21.71,9061,1.31,0.28,69.99
2019-08-13,600897,22.05,14725,1.57,0.34,69.99
2019-08-14,600897,21.9,11121,-0.68,-0.15,65.22
2019-08-15,600897,21.78,7525,-0.55,-0.12,65.22
2019-08-16,600897,21.88,8692,0.46,0.1,65.22
2019-08-19,600897,22.38,9730,2.29,0.5,65.22
2019-08-20,600897,22.58,9551,0.89,0.2,65.22
2019-08-21,600897,22.8,8760,0.97,0.22,65.22
2019-08-22,600897,22.9,8937,0.44,0.1,65.22
2019-08-23,600897,22.8,6161,-0.44,-0.1,65.22
2019-08-26,600897,22.57,6999,-1.01,-0.23,65.22
2019-08-27,600897,22.65,10818,0.35,0.08,65.22
2019-08-28,600897,22.53,8504,-0.53,-0.12,65.22
2019-08-29,600897,22.36,7629,-0.75,-0.17,65.22
2019-08-30,600897,22.39,13434,0.13,0.03,65.22
2019-09-02,600897,22.63,15334,1.07,0.24,65.22
2019-09-03,600897,22.29,23349,-1.5,-0.34,65.22
2019-09-04,600897,22.18,29450,-0.49,-0.11,65.22
2019-09-05,600897,22.32,21393,0.63,0.14,65.22
2019-09-06,600897,22.2,19976,-0.54,-0.12,65.22
2019-09-09,600897,22.35,27980,0.68,0.15,65.22
2019-09-10,600897,22.15,31586,-0.89,-0.2,65.22
2019-09-11,600897,21.84,25694,-1.4,-0.31,65.22
2019-09-12,600897,21.92,14977,0.37,0.08,65.22
2019-09-16,600897,22.1,21967,0.82,0.18,65.22
2019-09-17,600897,21.57,19475,-2.4,-0.53,64.24
2019-09-18,600897,21.68,13431,0.51,0.11,64.24
2019-09-19,600897,21.88,10920,0.92,0.2,64.24
2019-09-20,600897,22,11209,0.55,0.12,64.24
2019-09-23,600897,21.7,10488,-1.36,-0.3,64.24
2019-09-24,600897,22.01,15578,1.43,0.31,64.24
2019-09-25,600897,21.8,11337,-0.95,-0.21,64.24
2019-09-26,600897,21.85,26581,0.23,0.05,64.24
2019-09-27,600897,21.41,24276,-2.01,-0.44,64.24
2019-09-30,600897,21.13,18769,-1.31,-0.28,64.24
2019-10-08,600897,21.14,10900,0.05,0.01,64.24
2019-10-09,600897,21.11,13175,-0.14,-0.03,64.24
2019-10-10,600897,21.31,8783,0.95,0.2,64.24
2019-10-11,600897,21.35,9062,0.19,0.04,64.24
2019-10-14,600897,21.86,17253,2.39,0.51,64.24
2019-10-15,600897,21.73,10117,-0.59,-0.13,64.24
2019-10-16,600897,21.7,8885,-0.14,-0.03,64.24
2019-10-17,600897,21.55,9227,-0.69,-0.15,64.24
2019-10-18,600897,21.3,10035,-1.16,-0.25,64.24
2019-10-21,600897,21.17,10237,-0.61,-0.13,63.05
2019-10-22,600897,21.17,9803,0,0,63.05
2019-10-23,600897,21.07,7472,-0.47,-0.1,63.05
2019-10-24,600897,20.95,13472,-0.57,-0.12,63.05
2019-10-25,600897,21.12,6998,0.81,0.17,63.05
2019-10-28,600897,21.23,10202,0.52,0.11,63.05
2019-10-29,600897,21,10592,-1.08,-0.23,63.05
2019-10-30,600897,21.11,8517,0.52,0.11,63.05
2019-10-31,600897,20.74,13608,-1.75,-0.37,63.05
2019-11-01,600897,20.76,11660,0.1,0.02,63.05
2019-11-04,600897,21.01,12939,1.2,0.25,63.05
2019-11-05,600897,21.1,10352,0.43,0.09,63.05
2019-11-06,600897,20.84,11239,-1.23,-0.26,63.05
2019-11-07,600897,20.92,7604,0.38,0.08,62.3
2019-11-08,600897,21.04,11129,0.57,0.12,62.3
2019-11-11,600897,20.77,9790,-1.28,-0.27,62.3
2019-11-12,600897,20.63,8560,-0.67,-0.14,62.3
2019-11-13,600897,20.53,6792,-0.48,-0.1,62.3
2019-11-14,600897,20.67,6544,0.68,0.14,62.3
2019-11-15,600897,20.57,3549,-0.48,-0.1,62.3
2019-11-18,600897,20.62,3582,0.24,0.05,62.3
2019-11-19,600897,20.78,4888,0.78,0.16,62.3
2019-11-20,600897,20.83,7222,0.24,0.05,62.3
2019-11-21,600897,21.04,9807,1.01,0.21,62.3
2019-11-22,600897,20.89,9263,-0.71,-0.15,62.3
2019-11-25,600897,21.01,7777,0.57,0.12,62.3
2019-11-26,600897,20.84,7490,-0.81,-0.17,62.3
2019-11-27,600897,20.7,6913,-0.67,-0.14,62.3
2019-11-28,600897,20.57,5571,-0.63,-0.13,62.3
2019-11-29,600897,20.59,6050,0.1,0.02,62.3
2019-12-02,600897,20.59,4915,0,0,62.3
2019-12-03,600897,20.85,9348,1.26,0.26,62.3
2019-12-04,600897,21.13,17372,1.34,0.28,62.3
2019-12-05,600897,21.26,12440,0.62,0.13,62.3
2019-12-06,600897,21.54,15001,1.32,0.28,62.3
2019-12-09,600897,21.6,14262,0.28,0.06,62.3
2019-12-10,600897,21.78,16871,0.83,0.18,62.3
2019-12-11,600897,21.88,16316,0.46,0.1,65.16
2019-12-12,600897,22,29047,0.55,0.12,65.16
2019-12-13,600897,22.59,31291,2.68,0.59,65.16
2019-12-16,600897,22.49,19819,-0.44,-0.1,65.16
2019-12-17,600897,22.38,15292,-0.49,-0.11,65.16
2019-12-18,600897,22.13,14296,-1.12,-0.25,65.16
2019-12-19,600897,22.32,15080,0.86,0.19,65.16
2019-12-20,600897,21.99,14504,-1.48,-0.33,65.16
2019-12-23,600897,21.87,10715,-0.55,-0.12,65.16
2019-12-24,600897,21.97,6890,0.46,0.1,65.16
2019-12-25,600897,22.08,5807,0.5,0.11,65.16
2019-12-26,600897,21.96,8746,-0.54,-0.12,65.16
2019-12-27,600897,21.93,7306,-0.14,-0.03,65.16
2019-12-30,600897,22.14,11417,0.96,0.21,65.16
2019-12-31,600897,22.34,11620,0.9,0.2,65.16
2020-01-02,600897,22.32,16400,-0.09,-0.02,65.16
2020-01-03,600897,22.2,10489,-0.54,-0.12,65.16
2020-01-06,600897,22.49,26212,1.31,0.29,65.16
2020-01-07,600897,22.57,12493,0.36,0.08,65.16
2020-01-08,600897,22.44,18318,-0.58,-0.13,65.16
2020-01-09,600897,23,24921,2.5,0.56,65.16
2020-01-10,600897,23.44,38438,1.91,0.44,65.16
2020-01-13,600897,22.55,47390,-3.8,-0.89,65.16
2020-01-14,600897,22.53,12222,-0.09,-0.02,67.1
2020-01-15,600897,22.16,17068,-1.64,-0.37,67.1
2020-01-16,600897,21.93,10781,-1.04,-0.23,67.1
2020-01-17,600897,22.14,10304,0.96,0.21,67.1
2020-01-20,600897,22.15,7289,0.05,0.01,67.1
2020-01-21,600897,22,9014,-0.68,-0.15,67.1
2020-01-22,600897,21.82,7166,-0.82,-0.18,67.1
2020-01-23,600897,21.14,13883,-3.12,-0.68,67.1
2020-02-03,600897,19.03,12009,-9.98,-2.11,67.1
2020-02-04,600897,18.97,38269,-0.32,-0.06,67.1
2020-02-05,600897,18.98,21427,0.05,0.01,67.1
2020-02-06,600897,19.36,15266,2,0.38,67.1
2020-02-07,600897,19.38,13259,0.1,0.02,67.1
2020-02-10,600897,19.51,10060,0.67,0.13,67.1
2020-02-11,600897,19.67,12097,0.82,0.16,67.1
2020-02-12,600897,19.81,9044,0.71,0.14,67.1
2020-02-13,600897,19.91,13858,0.5,0.1,67.1
2020-02-14,600897,19.91,6434,0,0,67.1
2020-02-17,600897,20.19,14356,1.41,0.28,60.13
2020-02-18,600897,20.32,11369,0.64,0.13,60.13
2020-02-19,600897,20.35,8684,0.15,0.03,60.13
2020-02-20,600897,20.84,16199,2.41,0.49,60.13
2020-02-21,600897,20.81,13118,-0.14,-0.03,60.13
2020-02-24,600897,20.36,16221,-2.16,-0.45,60.13
2020-02-25,600897,19.91,18068,-2.21,-0.45,60.13
2020-02-26,600897,19.89,12122,-0.1,-0.02,60.13
2020-02-27,600897,19.86,6971,-0.15,-0.03,60.13
2020-02-28,600897,18.93,21172,-4.68,-0.93,60.13
2020-03-02,600897,19.37,10782,2.32,0.44,60.13
2020-03-03,600897,19.73,12299,1.86,0.36,60.13
2020-03-04,600897,19.82,11827,0.46,0.09,60.13
2020-03-05,600897,20.15,11263,1.66,0.33,60.01
2020-03-06,600897,19.97,9606,-0.89,-0.18,60.01
2020-03-09,600897,19.54,12574,-2.15,-0.43,60.01
2020-03-10,600897,19.72,11111,0.92,0.18,60.01
2020-03-11,600897,19.9,12685,0.91,0.18,60.01
2020-03-12,600897,19.34,12462,-2.81,-0.56,60.01
2020-03-13,600897,18.96,13621,-1.96,-0.38,60.01
2020-03-16,600897,18.61,13353,-1.85,-0.35,60.01
2020-03-17,600897,18.12,18481,-2.63,-0.49,60.01
2020-03-18,600897,17.67,18572,-2.48,-0.45,60.01
2020-03-19,600897,17.22,18035,-2.55,-0.45,60.01
2020-03-20,600897,17.62,11812,2.32,0.4,60.01
2020-03-23,600897,17.17,9633,-2.55,-0.45,60.01
2020-03-24,600897,17.39,12472,1.28,0.22,60.01
2020-03-25,600897,17.85,13879,2.65,0.46,60.01
2020-03-26,600897,17.74,8162,-0.62,-0.11,60.01
2020-03-27,600897,17.82,8208,0.45,0.08,60.01
2020-03-30,600897,17.38,8332,-2.47,-0.44,60.01
2020-03-31,600897,17.41,6616,0.17,0.03,60.01
2020-04-01,600897,17.55,7016,0.8,0.14,60.01
2020-04-02,600897,17.78,6838,1.31,0.23,60.01
2020-04-03,600897,17.87,8910,0.51,0.09,60.01
2020-04-07,600897,18.08,11231,1.18,0.21,60.01
2020-04-08,600897,18.05,6876,-0.17,-0.03,53.75
2020-04-09,600897,18.54,14337,2.71,0.49,53.75
2020-04-10,600897,18.48,9804,-0.32,-0.06,53.75
2020-04-13,600897,18.22,6159,-1.41,-0.26,53.75
2020-04-14,600897,18.28,5552,0.33,0.06,53.75
2020-04-15,600897,18.25,4513,-0.16,-0.03,53.75
2020-04-16,600897,18.08,6408,-0.93,-0.17,53.75
2020-04-17,600897,17.97,14425,-0.61,-0.11,53.75
2020-04-20,600897,17.64,18887,-1.84,-0.33,53.75
2020-04-21,600897,17.44,9942,-1.13,-0.2,53.75
2020-04-22,600897,17.4,10810,-0.23,-0.04,53.75
2020-04-23,600897,17.45,9913,0.29,0.05,53.75
2020-04-24,600897,17.16,9104,-1.66,-0.29,53.75
2020-04-27,600897,17.1,6307,-0.35,-0.06,53.75
2020-04-28,600897,17.37,12339,1.58,0.27,53.75
2020-04-29,600897,17.39,6048,0.12,0.02,53.75
2020-04-30,600897,17.75,12777,2.07,0.36,53.75
2020-05-06,600897,17.57,13751,-1.01,-0.18,53.75
2020-05-07,600897,17.6,7737,0.17,0.03,53.75
2020-05-08,600897,17.67,9605,0.4,0.07,53.75
2020-05-11,600897,17.66,6881,-0.06,-0.01,53.75
2020-05-12,600897,17.64,4932,-0.11,-0.02,52.53
2020-05-13,600897,17.6,4979,-0.23,-0.04,52.53
2020-05-14,600897,17.47,5647,-0.74,-0.13,52.53
2020-05-15,600897,17.43,4933,-0.23,-0.04,52.53
2020-05-18,600897,17.39,11501,-0.23,-0.04,52.53
2020-05-19,600897,17.66,15879,1.55,0.27,52.53
2020-05-20,600897,17.46,6050,-1.13,-0.2,52.53
2020-05-21,600897,17.43,3859,-0.17,-0.03,52.53
2020-05-22,600897,17.23,5980,-1.15,-0.2,52.53
2020-05-25,600897,17.24,3680,0.06,0.01,52.53
2020-05-26,600897,17.39,4710,0.87,0.15,52.53
2020-05-27,600897,17.56,7354,0.98,0.17,52.53
2020-05-28,600897,17.62,10350,0.34,0.06,52.53
2020-05-29,600897,17.78,9612,0.91,0.16,52.95
2020-06-01,600897,17.99,16910,1.18,0.21,52.95
2020-06-02,600897,18.29,13851,1.67,0.3,52.95
2020-06-03,600897,17.97,13151,-1.75,-0.32,52.95
2020-06-04,600897,17.89,8424,-0.45,-0.08,52.95
2020-06-05,600897,18.23,16262,1.9,0.34,52.95
2020-06-08,600897,18.07,11634,-0.88,-0.16,52.95
2020-06-09,600897,18.13,5160,0.33,0.06,52.95
2020-06-10,600897,18.03,6269,-0.55,-0.1,52.95
2020-06-11,600897,17.84,7539,-1.05,-0.19,52.95
2020-06-12,600897,18.28,22250,2.47,0.44,52.95
2020-06-15,600897,17.62,26677,-3.61,-0.66,52.47
2020-06-16,600897,17.68,12407,0.34,0.06,52.47
2020-06-17,600897,17.7,9987,0.11,0.02,52.47
2020-06-18,600897,17.68,9128,-0.11,-0.02,52.47
2020-06-19,600897,17.97,27537,1.64,0.29,52.47
2020-06-22,600897,17.79,17455,-1,-0.18,52.47
2020-06-23,600897,17.69,6452,-0.56,-0.1,52.47
2020-06-24,600897,17.82,8232,0.73,0.13,52.47
2020-06-29,600897,17.91,9099,0.51,0.09,52.47
2020-06-30,600897,17.91,14108,0,0,52.47
2020-07-01,600897,17.98,10969,0.39,0.07,52.47
2020-07-02,600897,18.19,27965,1.17,0.21,54.17
2020-07-03,600897,17.79,38827,-2.2,-0.4,54.17
2020-07-06,600897,18.69,53547,5.06,0.9,54.17
2020-07-07,600897,18.75,49527,0.32,0.06,54.17
2020-07-08,600897,18.89,28480,0.75,0.14,54.17
2020-07-09,600897,19.13,33500,1.27,0.24,54.17
2020-07-10,600897,18.95,27555,-0.94,-0.18,54.17
2020-07-13,600897,19.12,27436,0.9,0.17,54.17
2020-07-14,600897,18.78,22817,-1.78,-0.34,54.17
2020-07-15,600897,18.68,26030,-0.53,-0.1,54.17
2020-07-16,600897,18.22,21187,-2.46,-0.46,54.17
2020-07-17,600897,18.15,10520,-0.38,-0.07,54.17
2020-07-20,600897,18.41,18707,1.43,0.26,54.17
2020-07-21,600897,18.22,16855,-1.03,-0.19,54.17
2020-07-22,600897,18.3,10649,0.44,0.08,54.17
2020-07-23,600897,18.09,11954,-1.15,-0.21,54.17
2020-07-24,600897,17.74,14673,-1.93,-0.35,54.17
2020-07-27,600897,17.5,8820,-1.35,-0.24,54.17
2020-07-28,600897,17.57,5620,0.4,0.07,54.17
2020-07-29,600897,17.79,10485,1.25,0.22,54.17
2020-07-30,600897,17.66,9843,-0.73,-0.13,54.17
2020-07-31,600897,17.77,12411,0.62,0.11,54.17
2020-08-03,600897,18.03,16071,1.46,0.26,54.17
2020-08-04,600897,17.92,15305,-0.61,-0.11,54.17
2020-08-05,600897,17.98,14766,0.33,0.06,53.55
2020-08-06,600897,17.9,8621,-0.44,-0.08,53.55
2020-08-07,600897,17.77,12520,-0.73,-0.13,53.55
2020-08-10,600897,17.88,11203,0.62,0.11,53.55
2020-08-11,600897,17.83,18021,-0.28,-0.05,53.55
2020-08-12,600897,18.42,44598,3.31,0.59,53.55
2020-08-13,600897,18.22,22049,-1.09,-0.2,53.55
2020-08-14,600897,18.27,14743,0.27,0.05,53.55
2020-08-17,600897,18.37,26083,0.55,0.1,53.55
2020-08-18,600897,18.39,20137,0.11,0.02,53.55
2020-08-19,600897,18.45,35731,0.33,0.06,53.55
2020-08-20,600897,18.61,27404,0.87,0.16,53.55
2020-08-21,600897,18.67,24697,0.32,0.06,53.55
2020-08-24,600897,18.6,20758,-0.37,-0.07,53.55
2020-08-25,600897,18.5,16168,-0.54,-0.1,53.55
2020-08-26,600897,18.36,16771,-0.76,-0.14,53.55
2020-08-27,600897,18.16,16904,-1.09,-0.2,53.55
2020-08-28,600897,18.3,19086,0.77,0.14,53.55
2020-08-31,600897,18.3,15783,0,0,53.55
2020-09-01,600897,18.09,11573,-1.15,-0.21,53.55
2020-09-02,600897,18.08,10301,-0.06,-0.01,53.55
2020-09-03,600897,18.16,12196,0.44,0.08,53.55
2020-09-04,600897,18.21,16881,0.28,0.05,53.55
2020-09-07,600897,18.06,13777,-0.82,-0.15,53.55
2020-09-08,600897,18.24,11840,1,0.18,54.32
2020-09-09,600897,18.1,18152,-0.77,-0.14,54.32
2020-09-10,600897,17.74,18016,-1.99,-0.36,54.32
2020-09-11,600897,17.71,11049,-0.17,-0.03,54.32
2020-09-14,600897,17.78,5225,0.4,0.07,54.32
2020-09-15,600897,17.89,7063,0.62,0.11,54.32
2020-09-16,600897,18.2,15121,1.73,0.31,54.32
2020-09-17,600897,18.15,10836,-0.27,-0.05,54.32
2020-09-18,600897,18.29,11741,0.77,0.14,54.32
2020-09-21,600897,18.23,10907,-0.33,-0.06,54.32
2020-09-22,600897,17.93,9286,-1.65,-0.3,54.32
2020-09-23,600897,17.8,15143,-0.73,-0.13,54.32
2020-09-24,600897,17.61,11898,-1.07,-0.19,54.32
2020-09-25,600897,17.8,11724,1.08,0.19,53.01
2020-09-28,600897,18.33,27281,2.98,0.53,53.01
2020-09-29,600897,18.67,33789,1.85,0.34,53.01
2020-09-30,600897,18.42,16577,-1.34,-0.25,53.01
2020-10-09,600897,18.36,14961,-0.33,-0.06,53.01
2020-10-12,600897,18.39,19377,0.16,0.03,54.77
2020-10-13,600897,18.17,12626,-1.2,-0.22,54.77
2020-10-14,600897,17.98,9625,-1.05,-0.19,54.77
2020-10-15,600897,17.92,6978,-0.33,-0.06,54.77
2020-10-16,600897,17.9,5978,-0.11,-0.02,54.77
2020-10-19,600897,17.9,6089,0,0,54.77
2020-10-20,600897,17.94,6625,0.22,0.04,54.77
2020-10-21,600897,17.93,4340,-0.06,-0.01,54.77
2020-10-22,600897,17.84,4429,-0.5,-0.09,54.77
2020-10-23,600897,17.77,4987,-0.39,-0.07,54.77
2020-10-26,600897,17.79,4436,0.11,0.02,54.77
2020-10-27,600897,17.84,3502,0.28,0.05,54.77
2020-10-28,600897,17.82,3142,-0.11,-0.02,54.77
2020-10-29,600897,17.53,10359,-1.63,-0.29,52.21
2020-10-30,600897,17.49,6415,-0.23,-0.04,52.21
2020-11-02,600897,17.29,6233,-1.14,-0.2,52.21
2020-11-03,600897,17.46,3858,0.98,0.17,52.21
2020-11-04,600897,17.44,3677,-0.11,-0.02,52.21
2020-11-05,600897,17.57,3847,0.75,0.13,52.21
2020-11-06,600897,17.59,5069,0.11,0.02,52.21
2020-11-09,600897,17.85,8589,1.48,0.26,52.21
2020-11-10,600897,18.2,36879,1.96,0.35,52.21
2020-11-11,600897,17.81,18341,-2.14,-0.39,52.21
2020-11-12,600897,17.8,6739,-0.06,-0.01,52.21
2020-11-13,600897,17.81,5819,0.06,0.01,52.21
2020-11-16,600897,17.98,12420,0.95,0.17,52.21
2020-11-17,600897,18.18,17312,1.11,0.2,52.21
2020-11-18,600897,19.22,98110,5.72,1.04,52.21
2020-11-19,600897,18.81,57304,-2.13,-0.41,52.21
2020-11-20,600897,18.62,22011,-1.01,-0.19,52.21
2020-11-23,600897,18.38,29499,-1.29,-0.24,52.21
2020-11-24,600897,18.5,25379,0.65,0.12,52.21
2020-11-25,600897,18.2,20357,-1.62,-0.3,52.21
2020-11-26,600897,18.21,9913,0.05,0.01,52.21
2020-11-27,600897,18.23,10771,0.11,0.02,52.21
2020-11-30,600897,18.13,19309,-0.55,-0.1,52.21
2020-12-01,600897,18.3,15515,0.94,0.17,52.21
2020-12-02,600897,18.19,16249,-0.6,-0.11,54.17
2020-12-03,600897,18.11,18291,-0.44,-0.08,54.17
2020-12-04,600897,18.11,14478,0,0,54.17
2020-12-07,600897,17.84,18570,-1.49,-0.27,54.17
2020-12-08,600897,17.65,15571,-1.07,-0.19,54.17
2020-12-09,600897,17.51,25513,-0.79,-0.14,54.17
2020-12-10,600897,17.31,26359,-1.14,-0.2,54.17
2020-12-11,600897,17.35,44495,0.23,0.04,54.17
2020-12-14,600897,17.23,12581,-0.69,-0.12,54.17
2020-12-15,600897,17.15,7653,-0.46,-0.08,54.17
2020-12-16,600897,17.17,8918,0.12,0.02,54.17
2020-12-17,600897,17.27,10364,0.58,0.1,54.17
2020-12-18,600897,17.14,6766,-0.75,-0.13,54.17
2020-12-21,600897,17.08,8530,-0.35,-0.06,54.17
2020-12-22,600897,16.91,10209,-1,-0.17,54.17
2020-12-23,600897,16.75,17361,-0.95,-0.16,54.17
2020-12-24,600897,16.53,12113,-1.31,-0.22,54.17
2020-12-25,600897,16.6,7503,0.42,0.07,54.17
2020-12-28,600897,16.46,7764,-0.84,-0.14,54.17
2020-12-29,600897,16.58,11745,0.73,0.12,54.17
2020-12-30,600897,16.43,9518,-0.9,-0.15,54.17
2020-12-31,600897,16.62,15160,1.16,0.19,54.17
2021-01-04,600897,16.7,10549,0.48,0.08,54.17
2021-01-05,600897,16.76,12315,0.36,0.06,49.91
2021-01-06,600897,16.68,7274,-0.48,-0.08,49.91
2021-01-07,600897,16.36,15944,-1.92,-0.32,49.91
2021-01-08,600897,16.42,8783,0.37,0.06,49.91
2021-01-11,600897,16.27,7392,-0.91,-0.15,49.91
2021-01-12,600897,16.32,4457,0.31,0.05,49.91
2021-01-13,600897,16.53,10423,1.29,0.21,49.91
2021-01-14,600897,16.48,8398,-0.3,-0.05,49.91
2021-01-15,600897,16.55,7081,0.42,0.07,49.91
2021-01-18,600897,16.61,6539,0.36,0.06,49.91
2021-01-19,600897,16.79,10334,1.08,0.18,49.91
2021-01-20,600897,16.66,6592,-0.77,-0.13,49.91
2021-01-21,600897,16.62,7014,-0.24,-0.04,49.91
2021-01-22,600897,16.46,6669,-0.96,-0.16,49.02
2021-01-25,600897,16.26,8998,-1.22,-0.2,49.02
2021-01-26,600897,16.43,7491,1.05,0.17,49.02
2021-01-27,600897,16.44,7582,0.06,0.01,49.02
2021-01-28,600897,16.2,9051,-1.46,-0.24,49.02
2021-01-29,600897,16.32,14419,0.74,0.12,49.02
2021-02-01,600897,16.04,10736,-1.72,-0.28,49.02
2021-02-02,600897,15.86,11136,-1.12,-0.18,49.02
2021-02-03,600897,15.92,6924,0.38,0.06,49.02
